pass,config,perturbation,level,seed,fold,balanced_accuracy,macro_f1,roc_auc,n_test
representation_level,A5,channel_dropout,0.3,42,4,0.3333333333333333,0.16666666666666666,0.5311791383219955,126
representation_level,A5,channel_dropout,0.3,43,0,0.3333333333333333,0.16666666666666666,0.5,129
representation_level,A5,channel_dropout,0.3,43,1,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,43,2,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,43,3,0.3333333333333333,0.16666666666666666,0.5326908541194255,126
representation_level,A5,channel_dropout,0.3,43,4,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,44,0,0.3333333333333333,0.16666666666666666,0.5,129
representation_level,A5,channel_dropout,0.3,44,1,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,44,2,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,44,3,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,44,4,0.35714285714285715,0.22416666666666665,0.5910808767951625,126
representation_level,A5,channel_dropout,0.3,45,0,0.3333333333333333,0.16666666666666666,0.5,129
representation_level,A5,channel_dropout,0.3,45,1,0.3333333333333333,0.16666666666666666,0.5279667422524565,126
representation_level,A5,channel_dropout,0.3,45,2,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,45,3,0.3333333333333333,0.16666666666666666,0.5388321995464853,126
representation_level,A5,channel_dropout,0.3,45,4,0.3333333333333333,0.16666666666666666,0.5684051398337112,126
representation_level,A5,channel_dropout,0.3,46,0,0.3333333333333333,0.16666666666666666,0.5484045429962142,129
representation_level,A5,channel_dropout,0.3,46,1,0.3333333333333333,0.16666666666666666,0.542233560090703,126
representation_level,A5,channel_dropout,0.3,46,2,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,46,3,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,channel_dropout,0.3,46,4,0.3333333333333333,0.16666666666666666,0.5,126
representation_level,A5,graph_perturbation,0.1,42,0,0.3953488372093023,0.38995212028919896,0.5955471425996034,129
representation_level,A5,graph_perturbation,0.1,42,1,0.4365079365079365,0.43485637169847696,0.6227324263038548,126
representation_level,A5,graph_perturbation,0.1,42,2,0.4444444444444444,0.44162283251975354,0.5831443688586545,126
representation_level,A5,graph_perturbation,0.1,42,3,0.41269841269841273,0.40858045561618717,0.6208427815570673,126
representation_level,A5,graph_perturbation,0.1,42,4,0.4444444444444445,0.446662510615999,0.6146069538926682,126
representation_level,A5,graph_perturbation,0.1,43,0,0.3953488372093023,0.39094221312969496,0.6213268433387417,129
representation_level,A5,graph_perturbation,0.1,43,1,0.3650793650793651,0.36441800955670817,0.5654761904761905,126
representation_level,A5,graph_perturbation,0.1,43,2,0.42063492063492064,0.3990932839921026,0.6059145880574451,126
representation_level,A5,graph_perturbation,0.1,43,3,0.4841269841269842,0.4833711159060079,0.6402116402116401,126
representation_level,A5,graph_perturbation,0.1,43,4,0.4444444444444445,0.443620429255474,0.6282123960695389,126
representation_level,A5,graph_perturbation,0.1,44,0,0.4108527131782946,0.4052631578947368,0.5773391022174148,129
representation_level,A5,graph_perturbation,0.1,44,1,0.4365079365079365,0.43497473038220297,0.5907029478458049,126
representation_level,A5,graph_perturbation,0.1,44,2,0.4365079365079365,0.43597152159619806,0.6245275888133031,126
representation_level,A5,graph_perturbation,0.1,44,3,0.4761904761904761,0.47308706883174967,0.6465419501133787,126
representation_level,A5,graph_perturbation,0.1,44,4,0.4682539682539682,0.46597073812263684,0.6537226001511716,126
representation_level,A5,graph_perturbation,0.1,45,0,0.44186046511627913,0.435791217895609,0.6099693528033171,129
representation_level,A5,graph_perturbation,0.1,45,1,0.4603174603174603,0.4551757257339862,0.6369047619047618,126
representation_level,A5,graph_perturbation,0.1,45,2,0.373015873015873,0.3722097603830803,0.5559334845049131,126
representation_level,A5,graph_perturbation,0.1,45,3,0.4603174603174603,0.4590548340548341,0.6184807256235828,126
representation_level,A5,graph_perturbation,0.1,45,4,0.48412698412698413,0.4796294785690332,0.6555177626606198,126
representation_level,A5,graph_perturbation,0.1,46,0,0.4108527131782946,0.4082304001361803,0.591130340724716,129
representation_level,A5,graph_perturbation,0.1,46,1,0.4603174603174603,0.45181067914268763,0.6039304610733182,126
representation_level,A5,graph_perturbation,0.1,46,2,0.4444444444444444,0.4394736842105263,0.6177248677248678,126
representation_level,A5,graph_perturbation,0.1,46,3,0.42857142857142855,0.426498116234276,0.641912320483749,126
representation_level,A5,graph_perturbation,0.1,46,4,0.3968253968253968,0.3975880042567292,0.5872071050642479,126
representation_level,A5,graph_perturbation,0.2,42,0,0.4186046511627907,0.41448218414252685,0.5884261763115197,129
representation_level,A5,graph_perturbation,0.2,42,1,0.41269841269841273,0.41255850278476097,0.6072373393801965,126
representation_level,A5,graph_perturbation,0.2,42,2,0.4047619047619047,0.4034883720930232,0.5878684807256236,126
representation_level,A5,graph_perturbation,0.2,42,3,0.41269841269841273,0.40692356867296126,0.6260393046107332,126
representation_level,A5,graph_perturbation,0.2,42,4,0.4444444444444445,0.44598426265092933,0.6137566137566138,126
representation_level,A5,graph_perturbation,0.2,43,0,0.40310077519379844,0.40126936850689643,0.6224986479177935,129
representation_level,A5,graph_perturbation,0.2,43,1,0.35714285714285715,0.357540273453364,0.5540438397581254,126
representation_level,A5,graph_perturbation,0.2,43,2,0.42063492063492064,0.4069845244256692,0.6090325018896446,126
representation_level,A5,graph_perturbation,0.2,43,3,0.42063492063492064,0.4222512122591618,0.6228269085411943,126
representation_level,A5,graph_perturbation,0.2,43,4,0.4444444444444444,0.4433716475095786,0.6291572184429327,126
representation_level,A5,graph_perturbation,0.2,44,0,0.3643410852713178,0.35860565339848655,0.5787813232377862,129
representation_level,A5,graph_perturbation,0.2,44,1,0.4047619047619047,0.4042758940120539,0.5794595616024186,126
representation_level,A5,graph_perturbation,0.2,44,2,0.4603174603174603,0.4604582409460458,0.6146069538926682,126
representation_level,A5,graph_perturbation,0.2,44,3,0.5158730158730159,0.5144501617104357,0.6646825396825397,126
representation_level,A5,graph_perturbation,0.2,44,4,0.4920634920634921,0.4903833658219623,0.659297052154195,126
representation_level,A5,graph_perturbation,0.2,45,0,0.44961240310077527,0.44669552669552665,0.6133044889129259,129
representation_level,A5,graph_perturbation,0.2,45,1,0.43650793650793646,0.4320351239905162,0.6154572940287225,126
representation_level,A5,graph_perturbation,0.2,45,2,0.38095238095238093,0.37942386831275715,0.561885865457294,126
representation_level,A5,graph_perturbation,0.2,45,3,0.42857142857142855,0.430591162678106,0.5972222222222222,126
representation_level,A5,graph_perturbation,0.2,45,4,0.3888888888888889,0.38611863183069356,0.631708238851096,126
representation_level,A5,graph_perturbation,0.2,46,0,0.434108527131783,0.42944444444444446,0.5884261763115197,129
representation_level,A5,graph_perturbation,0.2,46,1,0.4603174603174603,0.45243472431826187,0.6116780045351473,126
representation_level,A5,graph_perturbation,0.2,46,2,0.4047619047619048,0.40060598886892906,0.6213151927437641,126
representation_level,A5,graph_perturbation,0.2,46,3,0.4444444444444445,0.4408784496071024,0.6560846560846562,126
representation_level,A5,graph_perturbation,0.2,46,4,0.3888888888888889,0.3882624572279745,0.5699168556311415,126
representation_level,A5,graph_perturbation,0.3,42,0,0.3953488372093023,0.39084386275397515,0.5687759149089597,129
representation_level,A5,graph_perturbation,0.3,42,1,0.3968253968253968,0.39516387925231705,0.604591836734694,126
representation_level,A5,graph_perturbation,0.3,42,2,0.4444444444444444,0.4396424010217113,0.6010959939531368,126
representation_level,A5,graph_perturbation,0.3,42,3,0.41269841269841273,0.40931691909978835,0.620748299319728,126
representation_level,A5,graph_perturbation,0.3,42,4,0.4365079365079365,0.43745772330041993,0.6220710506424793,126
representation_level,A5,graph_perturbation,0.3,43,0,0.3953488372093023,0.38481804344818044,0.5978006129439336,129
representation_level,A5,graph_perturbation,0.3,43,1,0.35714285714285715,0.35111475111475116,0.5617913832199547,126
representation_level,A5,graph_perturbation,0.3,43,2,0.43650793650793646,0.41950248756218905,0.6013794406651548,126
representation_level,A5,graph_perturbation,0.3,43,3,0.4603174603174603,0.45869146220763657,0.6529667422524565,126
representation_level,A5,graph_perturbation,0.3,43,4,0.4523809523809524,0.4487412949771377,0.6308578987150416,126
representation_level,A5,graph_perturbation,0.3,44,0,0.40310077519379844,0.3996810591178932,0.5737335496664864,129
representation_level,A5,graph_perturbation,0.3,44,1,0.38888888888888884,0.383019943019943,0.5598072562358277,126
representation_level,A5,graph_perturbation,0.3,44,2,0.4603174603174603,0.4598095560063105,0.6293461829176115,126
representation_level,A5,graph_perturbation,0.3,44,3,0.4523809523809524,0.4482312812895417,0.6605253212396068,126
representation_level,A5,graph_perturbation,0.3,44,4,0.4761904761904761,0.4739605193446954,0.6435185185185185,126
representation_level,A5,graph_perturbation,0.3,45,0,0.434108527131783,0.43258134996393877,0.6057328285559763,129
representation_level,A5,graph_perturbation,0.3,45,1,0.4523809523809524,0.44750872476891157,0.6435185185185185,126
representation_level,A5,graph_perturbation,0.3,45,2,0.3968253968253968,0.39660240426523946,0.5557445200302343,126
representation_level,A5,graph_perturbation,0.3,45,3,0.42857142857142855,0.4256903389957345,0.5888133030990174,126
representation_level,A5,graph_perturbation,0.3,45,4,0.4523809523809524,0.4511904761904762,0.6349206349206349,126
representation_level,A5,graph_perturbation,0.3,46,0,0.4108527131782946,0.402511470659261,0.5957274202271498,129
representation_level,A5,graph_perturbation,0.3,46,1,0.42063492063492064,0.408974358974359,0.583994708994709,126
representation_level,A5,graph_perturbation,0.3,46,2,0.3968253968253968,0.38776898002656884,0.6173469387755102,126
representation_level,A5,graph_perturbation,0.3,46,3,0.4523809523809524,0.4540802585510369,0.6281179138321996,126
representation_level,A5,graph_perturbation,0.3,46,4,0.3968253968253968,0.3886709561367096,0.5712396069538926,126
representation_level,A6,amplitude_noise,20,42,0,0.4186046511627907,0.4180081038043735,0.5813953488372093,129
representation_level,A6,amplitude_noise,20,42,1,0.35714285714285715,0.35686535686535686,0.5395880574452003,126
representation_level,A6,amplitude_noise,20,42,2,0.38095238095238093,0.37790697674418605,0.5857898715041572,126
representation_level,A6,amplitude_noise,20,42,3,0.4523809523809524,0.44872033845649834,0.6177248677248677,126
representation_level,A6,amplitude_noise,20,42,4,0.41269841269841273,0.4130440928835495,0.5492252456538171,126
representation_level,A6,amplitude_noise,20,43,0,0.39534883720930236,0.39534883720930236,0.5844600685054985,129
representation_level,A6,amplitude_noise,20,43,1,0.3412698412698412,0.34098517455762795,0.5422335600907029,126
representation_level,A6,amplitude_noise,20,43,2,0.4523809523809524,0.4513869431213225,0.5936318972033258,126
representation_level,A6,amplitude_noise,20,43,3,0.3968253968253968,0.3949325391453454,0.5563114134542705,126
representation_level,A6,amplitude_noise,20,43,4,0.43650793650793646,0.4372056931008541,0.5872071050642478,126
representation_level,A6,amplitude_noise,20,44,0,0.4108527131782946,0.4033909901208208,0.5822967369749414,129
representation_level,A6,amplitude_noise,20,44,1,0.48412698412698413,0.48491640982534784,0.6553287981859411,126
representation_level,A6,amplitude_noise,20,44,2,0.3650793650793651,0.3672577952258472,0.5499811035525322,126
representation_level,A6,amplitude_noise,20,44,3,0.3968253968253968,0.39548639548639547,0.5479969765684052,126
representation_level,A6,amplitude_noise,20,44,4,0.3968253968253968,0.39583206344691196,0.5600907029478458,126
representation_level,A6,amplitude_noise,20,45,0,0.4186046511627907,0.41395348837209306,0.5967189471786551,129
representation_level,A6,amplitude_noise,20,45,1,0.35714285714285715,0.35500913829283154,0.5332577475434619,126
representation_level,A6,amplitude_noise,20,45,2,0.3650793650793651,0.36508950110482674,0.5380763416477703,126
representation_level,A6,amplitude_noise,20,45,3,0.42063492063492064,0.42169092287608523,0.6272675736961452,126
representation_level,A6,amplitude_noise,20,45,4,0.3968253968253968,0.3938586478121362,0.5701058201058201,126
representation_level,A6,amplitude_noise,20,46,0,0.4108527131782946,0.4109285661830275,0.613755182981792,129
representation_level,A6,amplitude_noise,20,46,1,0.35714285714285715,0.35378662433456953,0.4896069538926682,126
representation_level,A6,amplitude_noise,20,46,2,0.3650793650793651,0.3616427432216906,0.5616969009826153,126
representation_level,A6,amplitude_noise,20,46,3,0.42063492063492064,0.4222095797974051,0.587490551776266,126
representation_level,A6,amplitude_noise,20,46,4,0.38095238095238093,0.3834495363162526,0.5146447467876039,126
representation_level,A6,amplitude_noise,10,42,0,0.3488372093023256,0.3480880041906757,0.53438795745448,129
representation_level,A6,amplitude_noise,10,42,1,0.31746031746031744,0.3157102157102157,0.4976851851851852,126
representation_level,A6,amplitude_noise,10,42,2,0.3333333333333333,0.3322991698497926,0.5293839758125473,126
representation_level,A6,amplitude_noise,10,42,3,0.3968253968253968,0.39744019163038075,0.5565948601662888,126
representation_level,A6,amplitude_noise,10,42,4,0.3333333333333333,0.33294074673385016,0.5017479213907785,126
representation_level,A6,amplitude_noise,10,43,0,0.37209302325581395,0.37245989304812827,0.5437173246800072,129
representation_level,A6,amplitude_noise,10,43,1,0.28571428571428575,0.2849537685626226,0.4955593348450491,126
representation_level,A6,amplitude_noise,10,43,2,0.38095238095238093,0.3807037674507554,0.5411942554799697,126
representation_level,A6,amplitude_noise,10,43,3,0.3253968253968254,0.3239033600144711,0.5018424036281178,126
representation_level,A6,amplitude_noise,10,43,4,0.42063492063492064,0.4197632196720204,0.542989417989418,126
representation_level,A6,amplitude_noise,10,44,0,0.3643410852713178,0.35764789114262957,0.5418244095907698,129
representation_level,A6,amplitude_noise,10,44,1,0.3968253968253968,0.3963304859471528,0.610355253212396,126
representation_level,A6,amplitude_noise,10,44,2,0.30952380952380953,0.309807618236737,0.4877173091458806,126
representation_level,A6,amplitude_noise,10,44,3,0.3253968253968254,0.3229236826959787,0.4963151927437641,126
representation_level,A6,amplitude_noise,10,44,4,0.34920634920634913,0.348080366472924,0.5071806500377929,126
representation_level,A6,amplitude_noise,10,45,0,0.35658914728682173,0.3548917039557993,0.538128718226068,129
representation_level,A6,amplitude_noise,10,45,1,0.31746031746031744,0.3152816682228447,0.4820483749055178,126
representation_level,A6,amplitude_noise,10,45,2,0.34920634920634913,0.34920634920634913,0.5031179138321996,126
representation_level,A6,amplitude_noise,10,45,3,0.38888888888888884,0.38524286243974787,0.5830498866213153,126
representation_level,A6,amplitude_noise,10,45,4,0.3412698412698412,0.33810547875064006,0.5162509448223734,126
representation_level,A6,amplitude_noise,10,46,0,0.38759689922480617,0.3870552836961106,0.5610239769244637,129
representation_level,A6,amplitude_noise,10,46,1,0.30952380952380953,0.3075187969924812,0.4440665154950869,126
representation_level,A6,amplitude_noise,10,46,2,0.3333333333333333,0.33244916003536695,0.5051492819349962,126
representation_level,A6,amplitude_noise,10,46,3,0.3968253968253968,0.39690965332751493,0.5601851851851852,126
representation_level,A6,amplitude_noise,10,46,4,0.2619047619047619,0.2622668579626973,0.45053854875283444,126
representation_level,A6,amplitude_noise,5,42,0,0.3333333333333333,0.33274419700718744,0.5228051198846223,129
representation_level,A6,amplitude_noise,5,42,1,0.30158730158730157,0.296987896987897,0.4845049130763417,126
representation_level,A6,amplitude_noise,5,42,2,0.3412698412698412,0.3380443120797798,0.5155895691609977,126
representation_level,A6,amplitude_noise,5,42,3,0.4047619047619047,0.405199153777994,0.541005291005291,126
representation_level,A6,amplitude_noise,5,42,4,0.31746031746031744,0.3169756599989158,0.48998488284202574,126
representation_level,A6,amplitude_noise,5,43,0,0.3798449612403101,0.3798941798941799,0.5275824770146025,129
representation_level,A6,amplitude_noise,5,43,1,0.27777777777777773,0.2775224145883253,0.4840797430083145,126
representation_level,A6,amplitude_noise,5,43,2,0.36507936507936506,0.36530210477765407,0.5283919123204838,126
representation_level,A6,amplitude_noise,5,43,3,0.31746031746031744,0.31526648599819335,0.4905517762660619,126
representation_level,A6,amplitude_noise,5,43,4,0.38095238095238093,0.3804621344925539,0.5289115646258503,126
representation_level,A6,amplitude_noise,5,44,0,0.3565891472868217,0.35255825734549145,0.5319992788894897,129
representation_level,A6,amplitude_noise,5,44,1,0.4047619047619047,0.4046563192904657,0.6023715041572184,126
representation_level,A6,amplitude_noise,5,44,2,0.30952380952380953,0.31002886002886004,0.4717498110355253,126
representation_level,A6,amplitude_noise,5,44,3,0.30158730158730157,0.30178827356773524,0.4808673469387756,126
representation_level,A6,amplitude_noise,5,44,4,0.30158730158730157,0.3012956929402835,0.492535903250189,126
representation_level,A6,amplitude_noise,5,45,0,0.34108527131782945,0.34048122420215443,0.5224896340364161,129
representation_level,A6,amplitude_noise,5,45,1,0.31746031746031744,0.3158634763024624,0.46990740740740744,126
representation_level,A6,amplitude_noise,5,45,2,0.34920634920634913,0.34920634920634913,0.4982048374905517,126
representation_level,A6,amplitude_noise,5,45,3,0.38095238095238093,0.37589525758539843,0.5713340891912321,126
representation_level,A6,amplitude_noise,5,45,4,0.3333333333333333,0.3332960143304971,0.5035430839002267,126
representation_level,A6,amplitude_noise,5,46,0,0.35658914728682173,0.35514715169887584,0.5470073913827295,129
representation_level,A6,amplitude_noise,5,46,1,0.31746031746031744,0.31576491797857903,0.43183106575963714,126
representation_level,A6,amplitude_noise,5,46,2,0.31746031746031744,0.3162412300343335,0.49182728647014357,126
representation_level,A6,amplitude_noise,5,46,3,0.43650793650793646,0.43823075037481685,0.5529572940287226,126
representation_level,A6,amplitude_noise,5,46,4,0.2698412698412698,0.27063187982728215,0.43801965230536655,126
representation_level,A6,channel_dropout,0.1,42,0,0.44186046511627913,0.35620573551608037,0.6175410131602668,129
representation_level,A6,channel_dropout,0.1,42,1,0.3333333333333333,0.16666666666666666,0.5936318972033258,126
representation_level,A6,channel_dropout,0.1,42,2,0.5,0.4688888888888889,0.6675170068027211,126
representation_level,A6,channel_dropout,0.1,42,3,0.3333333333333333,0.16666666666666666,0.6740362811791384,126
representation_level,A6,channel_dropout,0.1,42,4,0.3333333333333333,0.16666666666666666,0.5884353741496599,126
representation_level,A6,channel_dropout,0.1,43,0,0.3953488372093023,0.2999648999649,0.6311519740400217,129
representation_level,A6,channel_dropout,0.1,43,1,0.30952380952380953,0.20031539956724245,0.6085600907029479,126
representation_level,A6,channel_dropout,0.1,43,2,0.3333333333333333,0.16666666666666666,0.5888133030990174,126
representation_level,A6,channel_dropout,0.1,43,3,0.3968253968253968,0.2827103677928686,0.6816893424036281,126
representation_level,A6,channel_dropout,0.1,43,4,0.3333333333333333,0.16666666666666666,0.6232993197278911,126
representation_level,A6,channel_dropout,0.1,44,0,0.3178294573643411,0.25396825396825395,0.5886965927528393,129
representation_level,A6,channel_dropout,0.1,44,1,0.3412698412698412,0.2521700949099875,0.5981670445956161,126
representation_level,A6,channel_dropout,0.1,44,2,0.3650793650793651,0.28769285277160433,0.6216931216931217,126
representation_level,A6,channel_dropout,0.1,44,3,0.3333333333333333,0.16666666666666666,0.6112055933484505,126
representation_level,A6,channel_dropout,0.1,44,4,0.4761904761904762,0.38048245614035087,0.6967120181405896,126
representation_level,A6,channel_dropout,0.1,45,0,0.4108527131782946,0.32042490251445477,0.6515233459527673,129
representation_level,A6,channel_dropout,0.1,45,1,0.3333333333333333,0.16666666666666666,0.6376606198034769,126
representation_level,A6,channel_dropout,0.1,45,2,0.3333333333333333,0.17981014968966777,0.5358087679516251,126
representation_level,A6,channel_dropout,0.1,45,3,0.3333333333333333,0.16666666666666666,0.6468726379440665,126
representation_level,A6,channel_dropout,0.1,45,4,0.3333333333333333,0.16666666666666666,0.6671390778533636,126
representation_level,A6,channel_dropout,0.1,46,0,0.4573643410852713,0.361025641025641,0.6920858121507121,129
representation_level,A6,channel_dropout,0.1,46,1,0.3333333333333333,0.16666666666666666,0.553949357520786,126
representation_level,A6,channel_dropout,0.1,46,2,0.3333333333333333,0.16666666666666666,0.6034580498866213,126
representation_level,A6,channel_dropout,0.1,46,3,0.3333333333333333,0.16766467065868262,0.5981670445956161,126
representation_level,A6,channel_dropout,0.1,46,4,0.3333333333333333,0.16666666666666666,0.6218348450491307,126
representation_level,A6,channel_dropout,0.2,42,0,0.3333333333333333,0.16666666666666666,0.593654227510366,129
representation_level,A6,channel_dropout,0.2,42,1,0.3333333333333333,0.16666666666666666,0.5821050642479214,126
representation_level,A6,channel_dropout,0.2,42,2,0.3333333333333333,0.16666666666666666,0.6662887377173091,126
representation_level,A6,channel_dropout,0.2,42,3,0.34920634920634924,0.19897772909821101,0.6489984882842025,126
representation_level,A6,channel_dropout,0.2,42,4,0.3333333333333333,0.16666666666666666,0.5978835978835979,126
representation_level,A6,channel_dropout,0.2,43,0,0.3333333333333333,0.16666666666666666,0.591941590048675,129
representation_level,A6,channel_dropout,0.2,43,1,0.3333333333333333,0.16666666666666666,0.6346371882086168,126
representation_level,A6,channel_dropout,0.2,43,2,0.3333333333333333,0.16666666666666666,0.5741685563114135,126
representation_level,A6,channel_dropout,0.2,43,3,0.3333333333333333,0.16666666666666666,0.5916477702191988,126
representation_level,A6,channel_dropout,0.2,43,4,0.3333333333333333,0.16666666666666666,0.6323223733938019,126
representation_level,A6,channel_dropout,0.2,44,0,0.3333333333333333,0.16666666666666666,0.6102397692446367,129
representation_level,A6,channel_dropout,0.2,44,1,0.3333333333333333,0.16666666666666666,0.6328420256991686,126
representation_level,A6,channel_dropout,0.2,44,2,0.3333333333333333,0.16666666666666666,0.6064814814814815,126
representation_level,A6,channel_dropout,0.2,44,3,0.3333333333333333,0.16666666666666666,0.5829554043839759,126
representation_level,A6,channel_dropout,0.2,44,4,0.3650793650793651,0.2714285714285714,0.6167800453514739,126
representation_level,A6,channel_dropout,0.2,45,0,0.3333333333333333,0.16666666666666666,0.6358391923562287,129
representation_level,A6,channel_dropout,0.2,45,1,0.3333333333333333,0.16666666666666666,0.59604119425548,126
representation_level,A6,channel_dropout,0.2,45,2,0.3333333333333333,0.16666666666666666,0.5761526832955405,126
representation_level,A6,channel_dropout,0.2,45,3,0.3333333333333333,0.16666666666666666,0.6089380196523053,126
representation_level,A6,channel_dropout,0.2,45,4,0.3333333333333333,0.16666666666666666,0.636432350718065,126
representation_level,A6,channel_dropout,0.2,46,0,0.3333333333333333,0.16666666666666666,0.6764917973679467,129
representation_level,A6,channel_dropout,0.2,46,1,0.3333333333333333,0.16666666666666666,0.5407218442932729,126
representation_level,A6,channel_dropout,0.2,46,2,0.3333333333333333,0.16666666666666666,0.6388416477702191,126
representation_level,A6,channel_dropout,0.2,46,3,0.3333333333333333,0.16666666666666666,0.5846560846560847,126
representation_level,A6,channel_dropout,0.2,46,4,0.3333333333333333,0.16766467065868262,0.6078987150415721,126
representation_level,A6,channel_dropout,0.3,42,0,0.3333333333333333,0.16666666666666666,0.5965837389579952,129
representation_level,A6,channel_dropout,0.3,42,1,0.3333333333333333,0.21236096777892444,0.630479969765684,126
representation_level,A6,channel_dropout,0.3,42,2,0.3333333333333333,0.16666666666666666,0.6207482993197279,126
representation_level,A6,channel_dropout,0.3,42,3,0.3333333333333333,0.16666666666666666,0.6181027966742253,126
representation_level,A6,channel_dropout,0.3,42,4,0.3333333333333333,0.16666666666666666,0.5709561602418746,126
representation_level,A6,channel_dropout,0.3,43,0,0.4341085271317829,0.3931273165199294,0.6099693528033171,129
representation_level,A6,channel_dropout,0.3,43,1,0.3333333333333333,0.16666666666666666,0.561885865457294,126
representation_level,A6,channel_dropout,0.3,43,2,0.3333333333333333,0.16666666666666666,0.5821050642479214,126
representation_level,A6,channel_dropout,0.3,43,3,0.4761904761904762,0.38000000000000006,0.6636432350718064,126
representation_level,A6,channel_dropout,0.3,43,4,0.3333333333333333,0.16666666666666666,0.6367157974300831,126
representation_level,A6,channel_dropout,0.3,44,0,0.3333333333333333,0.16666666666666666,0.579141878492879,129
representation_level,A6,channel_dropout,0.3,44,1,0.3412698412698412,0.18316854662767487,0.6159297052154195,126
representation_level,A6,channel_dropout,0.3,44,2,0.3333333333333333,0.16666666666666666,0.5742630385487528,126
representation_level,A6,channel_dropout,0.3,44,3,0.3333333333333333,0.16666666666666666,0.5953798185941043,126
representation_level,A6,channel_dropout,0.3,44,4,0.3333333333333333,0.16666666666666666,0.610355253212396,126
representation_level,A6,channel_dropout,0.3,45,0,0.3333333333333333,0.16666666666666666,0.6348476654047234,129
representation_level,A6,channel_dropout,0.3,45,1,0.38095238095238093,0.30727710843373496,0.6386054421768707,126
representation_level,A6,channel_dropout,0.3,45,2,0.3333333333333333,0.16666666666666666,0.5537603930461074,126
representation_level,A6,channel_dropout,0.3,45,3,0.3333333333333333,0.16666666666666666,0.6337396069538926,126
representation_level,A6,channel_dropout,0.3,45,4,0.3333333333333333,0.16666666666666666,0.6140400604686319,126
representation_level,A6,channel_dropout,0.3,46,0,0.3333333333333333,0.16666666666666666,0.6549486208761492,129
representation_level,A6,channel_dropout,0.3,46,1,0.3333333333333333,0.16666666666666666,0.5370370370370371,126
representation_level,A6,channel_dropout,0.3,46,2,0.3333333333333333,0.16666666666666666,0.6451247165532881,126
representation_level,A6,channel_dropout,0.3,46,3,0.3333333333333333,0.16666666666666666,0.6192365835222978,126
representation_level,A6,channel_dropout,0.3,46,4,0.3333333333333333,0.16666666666666666,0.6439909297052154,126
representation_level,A7,amplitude_noise,20,42,0,0.48062015503875966,0.4778718994514322,0.640706688299982,129
representation_level,A7,amplitude_noise,20,42,1,0.4603174603174603,0.46383604448120574,0.6569349962207105,126
representation_level,A7,amplitude_noise,20,42,2,0.4761904761904762,0.4695775465928697,0.6526832955404384,126
representation_level,A7,amplitude_noise,20,42,3,0.4682539682539682,0.4599744572158366,0.6862244897959183,126
representation_level,A7,amplitude_noise,20,42,4,0.4920634920634921,0.4890833803877282,0.6302910052910053,126
representation_level,A7,amplitude_noise,20,43,0,0.44961240310077516,0.4520073107707821,0.6104200468721832,129
representation_level,A7,amplitude_noise,20,43,1,0.48412698412698413,0.4838793338793339,0.6363378684807256,126
representation_level,A7,amplitude_noise,20,43,2,0.4603174603174603,0.4501545299262484,0.6522108843537415,126
representation_level,A7,amplitude_noise,20,43,3,0.4920634920634921,0.48510365663567506,0.6849962207105064,126
representation_level,A7,amplitude_noise,20,43,4,0.4920634920634921,0.4876796563543551,0.673941798941799,126
representation_level,A7,amplitude_noise,20,44,0,0.441860465116279,0.43239945427643584,0.6507120966288084,129
representation_level,A7,amplitude_noise,20,44,1,0.48412698412698413,0.48125101137149323,0.6249055177626607,126
representation_level,A7,amplitude_noise,20,44,2,0.4682539682539682,0.4716672275756597,0.6487150415721844,126
representation_level,A7,amplitude_noise,20,44,3,0.4365079365079365,0.4394598200153756,0.647392290249433,126
representation_level,A7,amplitude_noise,20,44,4,0.4682539682539683,0.46430070234616877,0.6625094482237339,126
representation_level,A7,amplitude_noise,20,45,0,0.4573643410852713,0.4565773875093108,0.6539570939246441,129
representation_level,A7,amplitude_noise,20,45,1,0.4603174603174603,0.453459408808246,0.6517384731670446,126
representation_level,A7,amplitude_noise,20,45,2,0.41269841269841273,0.4098043500031865,0.575302343159486,126
representation_level,A7,amplitude_noise,20,45,3,0.5555555555555555,0.5488417557383075,0.7072940287226003,126
representation_level,A7,amplitude_noise,20,45,4,0.4841269841269842,0.4843668960956309,0.648620559334845,126
representation_level,A7,amplitude_noise,20,46,0,0.44961240310077516,0.44490992878089647,0.6837930412835768,129
representation_level,A7,amplitude_noise,20,46,1,0.38095238095238093,0.37291280148423,0.5833333333333334,126
representation_level,A7,amplitude_noise,20,46,2,0.42857142857142855,0.42572062084257206,0.645124716553288,126
representation_level,A7,amplitude_noise,20,46,3,0.4841269841269842,0.4800864189173944,0.6438019652305367,126
representation_level,A7,amplitude_noise,20,46,4,0.4761904761904762,0.4777649990415948,0.6570294784580498,126
